Experiment ; nb_agents ; cost ; time 
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 150 ; 17.8
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 153 ; 7.96
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 150 ; 7.65
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 144 ; 2.07
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 153 ; 9.71
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 150 ; 6.42
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 129 ; 2.11
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 150 ; 6.45
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 129 ; 2.27
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 159 ; 6.79
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 159 ; 19.83
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 144 ; 20.67
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 144 ; 13.1
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 144 ; 17.13
aamas/logs300/parallel_range1_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 153 ; 5.82
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 192 ; 24.69
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 216 ; 4.59
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 4.26
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 252 ; 30.29
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 12.35
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 22.99
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 9.11
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 10.24
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 176 ; 29.73
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 13.75
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 19.46
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 212 ; 3.83
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 164 ; 31.0
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 16.7
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 23.6
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 20.05
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 176 ; 29.23
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 200 ; 28.41
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 30.35
aamas/logs300/parallel_range1_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 204 ; 4.2
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 250 ; 36.41
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 5.39
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 230 ; 18.98
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 53.95
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 215 ; 46.74
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 440 ; 32.44
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 50.75
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 185 ; 41.53
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 250 ; 19.01
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 230 ; 6.5
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 245 ; 49.52
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 250 ; 6.92
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 36.97
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 35.97
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 255 ; 43.19
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 26.56
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 265 ; 48.25
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 245 ; 6.37
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 47.09
aamas/logs300/parallel_range1_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 240 ; 47.31
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 264 ; 54.84
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 276 ; 65.64
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 56.32
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 48.59
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 276 ; 54.91
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 264 ; 53.74
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 65.38
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 264 ; 52.43
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 47.49
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 294 ; 55.08
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 276 ; 47.81
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 35.14
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 53.51
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 47.1
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 55.85
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 45.43
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 55.29
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 48.84
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 264 ; 54.41
aamas/logs300/parallel_range1_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 270 ; 48.87
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 371 ; 48.97
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 399 ; 17.39
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 378 ; 14.3
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 357 ; 45.22
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 364 ; 18.67
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 434 ; 45.19
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 378 ; 38.22
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 357 ; 20.47
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 427 ; 18.89
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 350 ; 42.83
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 336 ; 56.5
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 371 ; 18.41
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 357 ; 43.01
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 336 ; 59.39
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 378 ; 28.29
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 336 ; 56.48
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 357 ; 6.21
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 378 ; 44.09
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 385 ; 5.59
aamas/logs300/parallel_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 371 ; 16.5
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 400 ; 10.8
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 400 ; 76.3
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 432 ; 78.55
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 384 ; 25.74
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 448 ; 52.35
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 416 ; 29.85
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 360 ; 41.53
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 328 ; 10.77
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 400 ; 75.65
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 384 ; 76.79
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 360 ; 72.29
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 344 ; 10.24
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 600 ; 29.83
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 456 ; 74.52
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 400 ; 75.23
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 352 ; 29.01
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 432 ; 73.19
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 384 ; 77.34
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 424 ; 78.47
aamas/logs300/parallel_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 416 ; 45.88
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 693 ; 118.44
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 954 ; 40.19
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 873 ; 57.61
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 801 ; 98.15
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 855 ; 14.85
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 648 ; 39.29
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 846 ; 94.03
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 792 ; 118.76
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 594 ; 97.54
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 990 ; 95.82
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 603 ; 97.69
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 1359 ; 92.42
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 549 ; 94.54
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 531 ; 96.15
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 972 ; 105.42
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 1089 ; 94.23
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 477 ; 39.71
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 567 ; 62.44
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 585 ; 100.0
aamas/logs300/parallel_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 603 ; 95.93
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 600 ; 100.91
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 570 ; 105.61
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 560 ; 64.23
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1200 ; 105.96
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 800 ; 98.5
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 780 ; 98.66
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 970 ; 102.96
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 720 ; 103.31
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 660 ; 63.88
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1010 ; 100.86
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1000 ; 100.32
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1130 ; 100.32
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 510 ; 95.61
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1040 ; 89.39
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 610 ; 15.9
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 490 ; 100.41
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1210 ; 104.75
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 880 ; 107.12
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 680 ; 64.82
aamas/logs300/parallel_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1120 ; 39.18
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 627 ; 36.23
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 583 ; 53.79
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 880 ; 13.52
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 627 ; 12.47
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 561 ; 128.69
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 715 ; 95.04
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 803 ; 110.29
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 847 ; 131.51
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 924 ; 61.3
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 990 ; 86.72
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 858 ; 170.74
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 770 ; 18.11
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 913 ; 88.79
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 506 ; 177.44
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1177 ; 84.74
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1056 ; 128.24
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1078 ; 85.36
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 847 ; 85.29
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 693 ; 87.57
aamas/logs300/parallel_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 946 ; 34.53
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 576 ; 124.83
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 876 ; 15.1
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 672 ; 157.92
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 876 ; 255.05
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 984 ; 154.06
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 612 ; 50.54
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 600 ; 128.98
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 648 ; 12.6
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 852 ; 49.41
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 648 ; 154.12
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 720 ; 112.65
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1332 ; 159.48
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 972 ; 77.08
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 876 ; 131.56
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 876 ; 78.49
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 648 ; 139.74
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 648 ; 130.65
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1032 ; 132.9
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 768 ; 109.69
aamas/logs300/parallel_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1008 ; 16.68
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 949 ; 121.68
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1066 ; 123.54
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1053 ; 128.37
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1287 ; 41.24
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 741 ; 49.0
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1027 ; 19.24
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1014 ; 118.52
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 715 ; 124.48
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 923 ; 20.65
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 884 ; 156.6
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 832 ; 209.54
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 780 ; 155.65
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1729 ; 74.93
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 923 ; 209.51
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 845 ; 114.79
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 845 ; 120.91
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 858 ; 130.9
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1040 ; 189.33
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1404 ; 180.73
aamas/logs300/parallel_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1118 ; 130.05
aamas/logs300/parallel_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1554 ; 22.15
aamas/logs300/parallel_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 658 ; 6.54
aamas/logs300/parallel_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1022 ; 18.44
aamas/logs300/parallel_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1106 ; 51.8
